Time,CUMPH,LAI,PARi1,PARi2,PARi3,PARi4,PLA,PLSC__1,PLSC__2,PLSC__3,PLSC__4,PLSC__5,PLSC__6,PLSC__7,PLSC__8,PLSC__9,PLSC_10,PLSC_11,PLSC_12,PLSC_13,PLSC_14,PLSC_15,PLSC_16,PLSC_17,PLSC_18,PLSC_19,PLSC_20,PLSC_21,PLSC_22,PLSC_23,PLSC_24,PLSC_25,SENLA,SUMDTT5,avIcrop,avSLA,DSsen,evenTransIntRatio,fdsen,GAI,GPLA,LAImax,LAL_1,LAL_2,LAL_3,LAL_4,LLsen,LN_,MLAL1,MLAL2,MLAL3,MLAL4,Nsen,PLAG,PLAGMS,PLALR,PLALR_a,PLALR_d,PLALR_l,PLALR_n,PLSCGR__1,PLSCGR__2,PLSCGR__3,PLSCGR__4,PLSCGR__5,PLSCGR__6,PLSCGR__7,PLSCGR__8,PLSCGR__9,PLSCGR_10,PLSCGR_11,PLSCGR_12,PLSCGR_13,PLSCGR_14,PLSCGR_15,PLSCGR_16,PLSCGR_17,PLSCGR_18,PLSCGR_19,PLSCGR_20,PLSCGR_21,PLSCGR_22,PLSCGR_23,PLSCGR_24,PLSCGR_25,potSLA,sumLAL,sumMLAL,sumplsc,V1,V2,ActTrans,EC,EC_lgend,exk_GlobRad,GlobRad,GROLF,int_stor,interception,ISTAGE,kPAR,LFWT_m2,LFWT_pl,NcLAL__1,NcLAL__2,NcLAL__3,NcLAL__4,NetRain,NLeaf_m2,P,P5,PAR,Phint,plants,PotTrans,ra,Rad_Int,rain,rc0,sat_def,SENL,SIC,sln,TMPM,TMPMN,TMPMX,TransIntRatio,TransRatio,TSumInc
[d],[-],[m2/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/d],[degreedays],,[squarecm/g],cm2/(plant*d),[-],[],[],[cm2/plant],[],[m2/m2],[m2/m2],[m2/m2],[m2/m2],cm2/(plant*d),[n],[g/m2],[g/m2],[g/m2],[g/m2],cm2/(plant*d),[cm2/day],,[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],,[m2/m2],[g/m2],[cm2/pl],,,[mm.d-1],,[-],[-],[MJ/m²/d],[g/(pl*d)],[-],[-],,,[g/m2],[g/pl],[%],[%],[%],[%],[-],g/m2,[-],[-],[MJ/m²*d],[°Cd],,[mm.d-1],[-],[W/m²],[mm],[-],[mbar],,[mm.m2.m2],g/m2 leaf,[°C],[°C],[°C],[-],[-],
38749,7.82865,0.727455,3.381,2.88024,2.48052,2.19892,22.733,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.684497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736415,208.612,0,1,0,0.727455,22.733,0.727455,0.229148,0.213581,0.172261,0.112465,0,8,11.3401,10.5172,8.11105,4.9029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.612,0.727455,34.8712,22.733,0,0,0.151054,26.3294,40,0.5,1.19,8.06325E-05,0,0,1,0.7,34.8712,0.108973,5.34499,5.15223,4.67381,4.4117,0,1.74348,1006.75,11.67,0.595,91.74,320,0.151054,34.5563,13.8,0,50,0.8,0,0.15,2.39829,1.7,-0.2,1.2,1,1,1.7
38750,7.85263,0.727843,2.205,1.87822,1.6174,1.43367,22.7451,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.696622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636689,208.585,0,1,0,0.727843,22.7451,0.727843,0.229271,0.213695,0.172353,0.112525,0,8,11.3476,10.5241,8.11642,4.90614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.585,0.727843,34.8943,22.7451,0,0,0.270318,26.3533,40,0.5,0.78,7.21833E-05,0,0,1,0.7,34.8943,0.109045,5.34527,5.1525,4.67405,4.41193,0,1.7433,1006.76,11.67,0.39,91.74,320,0.270318,36.9795,9,0,50,1.5,0,0.15,2.39644,2.2,0.95,1.73,1,1,2.2
38751,7.86898,0.728412,5.096,4.3404,3.73736,3.3126,22.7629,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.714407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602227,208.547,0,1,0,0.728412,22.7629,0.728412,0.22945,0.213862,0.172488,0.112613,0,8,11.3586,10.5343,8.12425,4.91087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.547,0.728412,34.928,22.7629,0,0,0.127938,26.3697,40,0.5,1.8,0.000105157,0,0,1,0.7,34.928,0.10915,5.34114,5.14854,4.67052,4.40863,0,1.74544,1006.75,11.67,0.9,91.74,320,0.127938,55.6947,20.8,0,50,0.9,0,0.15,2.39811,1.5,-1.87,2.48,1,1,1.5
38752,7.86898,0.728412,8.722,7.42783,6.39509,5.66773,22.7629,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.714407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657675,208.547,0,1,0,0.728412,22.7629,0.728412,0.22945,0.213862,0.172488,0.112613,0,8,11.3586,10.5343,8.12425,4.91087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15497E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.547,0.728412,34.928,22.7629,0,0,0.110178,26.3697,40,0.5,3.08,1.51285E-12,0,0.1,1,0.7,34.928,0.10915,5.34256,5.1499,4.67173,4.40976,0,1.74592,1006.7,11.67,1.54,91.74,320,0.110178,46.9295,35.6,0.1,50,1.2,0,0.15,2.39688,-0.5,-3.8,-0.19,1,1,0
38753,7.86898,0.728412,9.0405,7.69907,6.62862,5.8747,22.7629,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.714407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699862,208.547,0,1,0,0.728412,22.7629,0.728412,0.22945,0.213862,0.172488,0.112613,0,8,11.3586,10.5343,8.12425,4.91087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68176E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.547,0.728412,34.928,22.7629,0,0,0.192987,26.3697,40,0.5,3.19,1.28592E-12,0,0,1,0.7,34.928,0.10915,5.34403,5.15131,4.67298,4.41093,0,1.74509,1006.67,11.67,1.595,91.74,320,0.192987,73.2407,36.9,0,50,1.4,0,0.15,2.39574,-1.9,-4.26,-1.38,1,1,0
38754,7.87007,0.728428,3.2585,2.775,2.38918,2.11744,22.7634,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.714907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650381,208.547,0,1,0,0.728428,22.7634,0.728428,0.229455,0.213867,0.172492,0.112615,0,8,11.3588,10.5345,8.12443,4.91098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.547,0.728428,34.9287,22.7634,0,0,0.0153653,26.3708,40,0.5,1.15,2.39723E-06,0,0.109262,1,0.7,34.9287,0.109152,5.34145,5.14884,4.67078,4.40888,3.29074,1.74565,1006.71,11.67,0.575,91.74,320,0.0153653,40.543,13.3,3.4,50,0.7,0,0.15,2.39651,0.1,-2.81,3.39,1,1,0.1
38755,7.93111,0.73068,4.4345,3.7765,3.25141,2.8816,22.8338,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.785288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632182,208.376,0,1,0,0.73068,22.8338,0.73068,0.230164,0.214528,0.173025,0.112963,0,8,11.4033,10.5757,8.15621,4.93019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.376,0.73068,35.0654,22.8338,0,0,0,26.4318,40,0.5,1.56,0.000427012,0.0502777,0.0589865,1,0.7,35.0654,0.109579,5.34307,5.15039,4.67217,4.41017,2.49074,1.75181,1006.84,11.67,0.78,91.74,320,0,28.0295,18.1,2.6,50,0.3,0,0.15,2.40492,5.6,3.48,5.86,1,1,5.6
38756,7.97689,0.73321,6.5415,5.56809,4.79168,4.2451,22.9128,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.864341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620133,208.223,0,1,0,0.73321,22.9128,0.73321,0.230961,0.21527,0.173624,0.113354,0,8,11.4512,10.6202,8.19048,4.95091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.223,0.73321,35.2127,22.9128,0,0,0.0454039,26.4776,40,0.5,2.31,0.00046047,0,0.109602,1,0.7,35.2127,0.11004,5.34101,5.14842,4.67041,4.40852,3.34068,1.76307,1006.81,11.67,1.155,91.74,320,0.0454039,23.3326,26.7,3.4,50,0.7,0,0.15,2.41292,4.2,1.88,4.64,1,1,4.2
38757,8.00087,0.733807,2.7685,2.35522,2.02576,1.79393,22.9315,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580505,208.219,0,1,0,0.733807,22.9315,0.733807,0.231149,0.215446,0.173765,0.113447,0,8,11.4607,10.629,8.19732,4.95505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.219,0.733807,35.2421,22.9315,0,0,0.066914,26.5016,40,0.5,0.98,9.18725E-05,0,0.109982,1,0.7,35.2421,0.110132,5.35299,5.1599,4.68065,4.41809,1.09002,1.76423,1006.76,11.67,0.49,91.74,320,0.066914,25.2872,11.3,1.2,50,0.8,0,0.15,2.40617,2.2,0.47,2.19,1,1,2.2
38758,8.02267,0.734962,7.497,6.37701,5.48428,4.85617,22.9676,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.0360936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560491,208.128,0,1,0,0.734962,22.9676,0.734962,0.231513,0.215785,0.174039,0.113625,0,9,11.4838,10.6504,8.21378,4.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.128,0.734962,35.3129,22.9676,0,0,0.039756,26.5234,40,0.5,2.64,0.000221181,0,0.110071,1,0.7,35.3129,0.110353,5.35202,5.15896,4.67982,4.41732,0.289929,1.76475,1006.76,11.67,1.32,91.74,320,0.039756,36.8797,30.6,0.4,50,0.8,0,0.15,2.40493,2,-0.33,2.26,1,1,2
38759,8.02485,0.735113,12.9115,10.9798,9.44051,8.3577,22.9723,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.0408117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660724,208.128,0,1,0,0.735113,22.9723,0.735113,0.23156,0.215829,0.174075,0.113648,0,9,11.4861,10.6526,8.21547,4.96602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.128,0.735113,35.3202,22.9723,0,0,0.310087,26.5256,40,0.5,4.55,2.26689E-05,0,0,1,0.7,35.3202,0.110376,5.34277,5.15011,4.67191,4.40993,0,1.76799,1006.72,11.67,2.275,91.74,320,0.310087,66.1151,52.7,0,50,2,0,0.15,2.40556,0.2,-3.67,0.61,1,1,0.2
38760,8.02485,0.735113,6.174,5.25014,4.51396,3.99611,22.9723,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.0408117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702442,208.128,0,1,0,0.735113,22.9723,0.735113,0.23156,0.215829,0.174075,0.113648,0,9,11.4861,10.6526,8.21547,4.96602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64629E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.128,0.735113,35.3202,22.9723,0,0,0.0545024,26.5256,40,0.5,2.18,4.15417E-13,0,0,1,0.7,35.3202,0.110376,5.35158,5.15854,4.67945,4.41697,0,1.76603,1006.69,11.67,1.09,91.74,320,0.0545024,88.5605,25.2,0,50,0.5,0,0.15,2.40239,-0.9,-4.4,0.99,1,1,0
38761,8.04774,0.737618,15.1165,12.8545,11.052,9.78413,23.0506,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.119119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80767,207.944,0,1,0,0.737618,23.0506,0.737618,0.23235,0.216565,0.174668,0.114036,0,9,11.5355,10.6984,8.2508,4.98737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.944,0.737618,35.472,23.0506,0,0,0.327761,26.5485,40,0.5,5.33,0.000474578,0,0,1,0.7,35.472,0.11085,5.34557,5.15279,4.67431,4.41217,0,1.77417,1006.76,11.67,2.665,91.74,320,0.327761,64.0458,61.7,0,50,2,0,0.15,2.41347,2.1,-1.82,3.7,1,1,2.1
38762,8.04883,0.737701,16.5375,14.0551,12.0781,10.688,23.0531,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.121689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889123,207.944,0,1,0,0.737701,23.0531,0.737701,0.232376,0.216589,0.174688,0.114049,0,9,11.5368,10.6996,8.25172,4.98792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.944,0.737701,35.476,23.0531,0,0,0.375407,26.5495,40,0.5,5.83,1.23597E-05,0,0,1,0.7,35.476,0.110862,5.34724,5.15439,4.67574,4.4135,0,1.77979,1006.71,11.67,2.915,91.74,320,0.375407,43.8287,67.5,0,50,1.8,0,0.15,2.41289,0.1,-3.64,1.58,1,1,0.1
38763,8.08262,0.739345,5.831,4.95564,4.25848,3.76833,23.1045,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.173075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85479,207.859,0,1,0,0.739345,23.1045,0.739345,0.232894,0.217072,0.175077,0.114303,0,9,11.5672,10.7278,8.27346,5.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.859,0.739345,35.5695,23.1045,0,0,0.0300872,26.5833,40,0.5,2.06,0.000292187,0,0.110655,1,0.7,35.5695,0.111155,5.36376,5.17023,4.68987,4.42671,2.78934,1.77939,1006.78,11.67,1.03,91.74,320,0.0300872,38.16,23.8,2.9,50,0.8,0,0.15,2.41208,3.1,-0.21,4.28,1,1,3.1
38764,8.12841,0.741156,4.704,3.99637,3.43301,3.03704,23.1611,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.22966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869725,207.741,0,1,0,0.741156,23.1611,0.741156,0.233464,0.217603,0.175506,0.114583,0,9,11.6021,10.7602,8.29846,5.01618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.741,0.741156,35.677,23.1611,0,0,0,26.6291,40,0.5,1.66,0.000335836,0.0491527,0.0617491,1,0.7,35.677,0.111491,5.3483,5.1554,4.67664,4.41434,1.5891,1.78938,1006.81,11.67,0.83,91.74,320,0,45.7035,19.2,1.7,50,0.4,0,0.15,2.42022,4.2,2.87,4.42,1,1,4.2
38765,8.17964,0.74416,6.8845,5.84653,5.02048,4.44008,23.255,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.323534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895202,207.539,0,1,0,0.74416,23.255,0.74416,0.23441,0.218485,0.176217,0.115047,0,9,11.6605,10.8143,8.3402,5.04141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.539,0.74416,35.8564,23.255,0,0,0,26.6804,40,0.5,2.43,0.000560731,0.0202978,0.0908755,1,0.7,35.8564,0.112051,5.36226,5.16878,4.68859,4.4255,3.43798,1.79706,1006.82,11.67,1.215,91.74,320,0,58.5296,28.1,3.5,50,0.7,0,0.15,2.42467,4.7,2.81,5.57,1,1,4.7
38766,8.23305,0.746197,4.2385,3.59708,3.08695,2.72871,23.3186,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.387186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870198,207.437,0,1,0,0.746197,23.3186,0.746197,0.235052,0.219083,0.176699,0.115362,0,9,11.6982,10.8492,8.36715,5.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.437,0.746197,35.9723,23.3186,0,0,0,26.7338,40,0.5,1.49,0.000362089,0.00928682,0.102337,1,0.7,35.9723,0.112413,5.35827,5.16496,4.68518,4.42232,0.308674,1.80609,1006.82,11.67,0.745,91.74,320,0,70.3717,17.3,0.4,50,0.9,0,0.15,2.42701,4.9,2.4,5.22,1,1,4.9
38767,8.25921,0.747807,7.8645,6.67135,5.72283,5.05701,23.369,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.437517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923018,207.34,0,1,0,0.747807,23.369,0.747807,0.235559,0.219556,0.177081,0.115611,0,9,11.7289,10.8777,8.38911,5.07098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.34,0.747807,36.0667,23.369,0,0,0.04966,26.7599,40,0.5,2.77,0.000295081,0,0.00928682,1,0.7,36.0667,0.112708,5.36795,5.17424,4.69346,4.43006,0,1.80842,1006.77,11.67,1.385,91.74,320,0.04966,65.8214,32.1,0,50,0.4,0,0.15,2.42351,2.4,-0.59,2.67,1,1,2.4
38768,8.28646,0.748703,3.9935,3.38643,2.90399,2.56544,23.397,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.465505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885811,207.298,0,1,0,0.748703,23.397,0.748703,0.235841,0.219819,0.177293,0.115749,0,9,11.7453,10.893,8.40088,5.07809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.298,0.748703,36.1173,23.397,0,0,0.127771,26.7872,40,0.5,1.41,0.000158092,0,0,1,0.7,36.1173,0.112866,5.36073,5.16732,4.68728,4.42428,0,1.8122,1006.77,11.67,0.705,91.74,320,0.127771,46.5601,16.3,0,50,0.8,0,0.15,2.42336,2.5,0.91,1.91,1,1,2.5
38769,8.30826,0.749106,2.352,1.99407,1.70968,1.51013,23.4096,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.47812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77438,207.278,0,1,0,0.749106,23.4096,0.749106,0.235969,0.219938,0.177388,0.115812,0,9,11.7528,10.8999,8.4062,5.0813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.278,0.749106,36.1401,23.4096,0,0,0.268627,26.809,40,0.5,0.83,7.14227E-05,0,0,1,0.7,36.1401,0.112938,5.36447,5.17091,4.69048,4.42728,0,1.81225,1006.76,11.67,0.415,91.74,320,0.268627,30.2307,9.6,0,50,1.3,0,0.15,2.42052,2,0.52,1.33,1,1,2
38770,8.31371,0.749279,5.4145,4.5901,3.93514,3.47563,23.415,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.483504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765754,207.27,0,1,0,0.749279,23.415,0.749279,0.236023,0.219988,0.177429,0.115838,0,9,11.7559,10.9028,8.40845,5.08267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.27,0.749279,36.1498,23.415,0,0,0.403677,26.8144,40,0.5,1.91,3.02853E-05,0,0,1,0.7,36.1498,0.112968,5.36118,5.16775,4.68766,4.42464,0,1.81271,1006.72,11.67,0.955,91.74,320,0.403677,42.6758,22.1,0,50,2.3,0,0.15,2.41983,0.5,-1.65,0.47,1,1,0.5
38771,8.31698,0.749366,5.2185,4.42378,3.79241,3.34947,23.4177,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.486216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660904,207.266,0,1,0,0.749366,23.4177,0.749366,0.23605,0.220014,0.17745,0.115852,0,9,11.7575,10.9043,8.40961,5.08336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.266,0.749366,36.1548,23.4177,0,0,0,26.8177,40,0.5,1.84,1.55412E-05,0.0209016,0.0914902,1,0.7,36.1548,0.112984,5.3611,5.16767,4.6876,4.42458,1.08761,1.81321,1006.72,11.67,0.92,91.74,320,0,67.8346,21.3,1.2,50,0.7,0,0.15,2.41994,0.3,-1.84,0.22,1,1,0.3
38772,8.3257,0.750691,25.578,21.6823,18.5875,16.4163,23.4591,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.52763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753874,207.165,0,1,0,0.750691,23.4591,0.750691,0.236468,0.220403,0.177764,0.116057,0,9,11.7841,10.9289,8.4286,5.09484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.165,0.750691,36.2364,23.4591,0,0,0.446408,26.8264,40,0.5,9.02,0.000255119,0,0.0209016,1,0.7,36.2364,0.113239,5.36185,5.16839,4.68823,4.42518,0,1.81729,1006.73,11.67,4.51,91.74,320,0.446408,31.595,104.4,0,50,1.7,0,0.15,2.4251,0.8,-2.11,1.84,1,1,0.8
38773,8.32788,0.750752,5.145,4.36011,3.73675,3.29954,23.461,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.529552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745927,207.165,0,1,0,0.750752,23.461,0.750752,0.236487,0.220421,0.177778,0.116066,0,9,11.7851,10.9298,8.42929,5.09526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.165,0.750752,36.2394,23.461,0,0,0.29225,26.8286,40,0.5,1.81,9.27632E-06,0,0,1,0.7,36.2394,0.113248,5.36181,5.16836,4.6882,4.42515,0,1.82269,1006.72,11.67,0.905,91.74,320,0.29225,35.9881,21,0,50,1.5,0,0.15,2.42801,0.2,-1.5,-0.38,1,1,0.2
38774,8.33769,0.752256,24.0345,20.3677,17.4555,15.413,23.508,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.576547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947148,207.072,0,1,0,0.752256,23.508,0.752256,0.236961,0.220862,0.178134,0.116299,0,9,11.8139,10.9566,8.44994,5.10775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.072,0.752256,36.3282,23.508,0,0,0.486984,26.8384,40,0.5,8.48,0.000277513,0,0,1,0.7,36.3282,0.113526,5.37746,5.18335,4.70159,4.43765,0,1.8234,1006.73,11.67,4.24,91.74,320,0.486984,56.6511,98.1,0,50,2.4,0,0.15,2.42877,0.9,-3.15,1.57,1,1,0.9
38775,8.33769,0.752256,22.3685,18.9496,16.2351,14.3318,23.508,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.576547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10783,207.072,0,1,0,0.752256,23.508,0.752256,0.236961,0.220862,0.178134,0.116299,0,9,11.8139,10.9566,8.44994,5.10775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61934E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.072,0.752256,36.3282,23.508,0,0,0.393871,26.8384,40,0.5,7.89,3.67969E-14,0,0,1,0.7,36.3282,0.113526,5.3663,5.17266,4.69204,4.42874,0,1.83071,1006.69,11.67,3.945,91.74,320,0.393871,53.7082,91.3,0,50,1.8,0,0.15,2.43362,-0.8,-5.43,1.49,1,1,0
38776,8.34205,0.752451,6.8845,5.83223,4.99679,4.411,23.5141,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,1.14631,0.882983,0.582628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13534,207.072,0,1,0,0.752451,23.5141,0.752451,0.237022,0.22092,0.17818,0.116329,0,9,11.817,10.9594,8.45213,5.10907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.072,0.752451,36.3376,23.5141,0,0,0.0075873,26.8428,40,0.5,2.43,2.9369E-05,0,0.112838,1,0.7,36.3376,0.113555,5.38802,5.19348,4.71063,4.4461,1.48716,1.82936,1006.72,11.67,1.215,91.74,320,0.0075873,55.1044,28.1,1.6,50,0.8,0,0.15,2.43183,0.4,-2.17,1.36,1,1,0.4
