													Vol%	Vol%	Vol%	Vol%
Erntejahr	VN	Standort	Reihe	Spalte	Fruchtfolge	FF-Glied	N-Form	N-Menge	Block	Aufwuchs	Methode	Datum	WAS 0-30 /5-25	WAS 30-60 / 30-50	WAS 60-90 / 60-80	WAS 90-110
2007	112	2	7	3	4	1	1	1	2	1	TDR	20.02.2007	.	0.173	0.317	0.352
2007	112	2	7	4	1	1	1	1	2	1	TDR	20.02.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	20.02.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	1	TDR	20.02.2007	.	0.259	0.186	0.209
2007	112	2	9	1	1	1	1	2	3	1	TDR	20.02.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	1	TDR	20.02.2007	.	0.212	0.293	0.386
2007	112	2	9	5	4	1	1	1	3	1	TDR	20.02.2007	.	0.184	0.218	0.361
2007	112	2	12	1	4	1	1	4	3	1	TDR	20.02.2007	.	0.226	0.158	0.306
2007	112	2	12	2	1	1	1	1	3	1	TDR	20.02.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	20.02.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	20.02.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	1	TDR	20.02.2007	.	0.091	0.266	0.349
2007	112	2	13	6	4	1	1	4	4	1	TDR	20.02.2007	.	0.25	0.31	0.329
2007	112	2	14	3	1	1	1	1	4	1	TDR	20.02.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	20.02.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	1	TDR	20.02.2007	.	0.289	0.357	0.323
2007	112	2	1	4	1	1	1	4	1	1	TDR	06.03.2007	.	.	.	.
2007	112	2	1	5	1	1	1	2	1	1	TDR	06.03.2007	.	.	.	.
2007	112	2	1	6	4	1	1	2	1	1	TDR	06.03.2007	.	0.255	0.361	0.396
2007	112	2	3	3	4	1	1	4	1	1	TDR	06.03.2007	.	0.293	0.275	0.36
2007	112	2	4	2	1	1	1	1	1	1	TDR	13.06.2007	.	0.18	0.133	0.167
2007	112	2	4	3	4	1	1	1	1	1	TDR	06.03.2007	.	0.22	0.317	0.256
2007	112	2	5	5	1	1	1	4	2	1	TDR	06.03.2007	.	.	.	.
2007	112	2	6	1	4	1	1	4	2	1	TDR	06.03.2007	.	0.157	0.287	0.354
2007	112	2	7	3	4	1	1	1	2	1	TDR	06.03.2007	.	0.231	0.324	0.353
2007	112	2	7	4	1	1	1	1	2	1	TDR	06.03.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	06.03.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	1	TDR	06.03.2007	.	0.273	0.249	0.244
2007	112	2	9	1	1	1	1	2	3	1	TDR	06.03.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	1	TDR	06.03.2007	.	0.334	0.387	0.238
2007	112	2	9	5	4	1	1	1	3	1	TDR	06.03.2007	.	0.2	0.261	0.225
2007	112	2	12	1	4	1	1	4	3	1	TDR	06.03.2007	.	0.208	0.35	0.096
2007	112	2	12	2	1	1	1	1	3	1	TDR	06.03.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	06.03.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	06.03.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	1	TDR	06.03.2007	.	0.276	0.35	0.255
2007	112	2	13	6	4	1	1	4	4	1	TDR	06.03.2007	.	0.321	0.33	0.303
2007	112	2	14	3	1	1	1	1	4	1	TDR	06.03.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	06.03.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	1	TDR	06.03.2007	.	0.303	0.363	0.325
2007	112	2	1	4	1	1	1	4	1	1	TDR	20.03.2007	.	.	.	.
2007	112	2	1	5	1	1	1	2	1	1	TDR	20.03.2007	.	.	.	.
2007	112	2	1	6	4	1	1	2	1	1	TDR	20.03.2007	.	.	.	.
2007	112	2	3	3	4	1	1	4	1	1	TDR	20.03.2007	.	.	.	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	27.06.2007	.	0.286	0.173	0.177
2007	112	2	4	3	4	1	1	1	1	1	TDR	20.03.2007	.	.	.	.
2007	112	2	5	5	1	1	1	4	2	1	TDR	20.03.2007	.	.	.	.
2007	112	2	6	1	4	1	1	4	2	1	TDR	20.03.2007	.	.	.	.
2007	112	2	7	3	4	1	1	1	2	1	TDR	20.03.2007	.	0.246	0.283	0.386
2007	112	2	7	4	1	1	1	1	2	1	TDR	20.03.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	20.03.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	1	TDR	20.03.2007	.	0.122	0.105	0.224
2007	112	2	9	1	1	1	1	2	3	1	TDR	20.03.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	1	TDR	20.03.2007	.	0.156	0.167	0.329
2007	112	2	9	5	4	1	1	1	3	1	TDR	20.03.2007	.	0.306	0.229	0.357
2007	112	2	12	1	4	1	1	4	3	1	TDR	20.03.2007	.	0.248	0.166	0.301
2007	112	2	12	2	1	1	1	1	3	1	TDR	20.03.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	20.03.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	20.03.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	1	TDR	20.03.2007	.	0.099	0.246	0.353
2007	112	2	13	6	4	1	1	4	4	1	TDR	20.03.2007	.	0.252	0.304	0.328
2007	112	2	14	3	1	1	1	1	4	1	TDR	20.03.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	20.03.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	1	TDR	20.03.2007	.	0.288	0.365	0.325
2007	112	2	1	4	1	1	1	4	1	1	TDR	22.03.2007	.	.	.	.
2007	112	2	1	5	1	1	1	2	1	1	TDR	22.03.2007	.	.	.	.
2007	112	2	1	6	4	1	1	2	1	1	TDR	22.03.2007	.	0.24	0.357	0.4
2007	112	2	3	3	4	1	1	4	1	1	TDR	22.03.2007	.	0.264	0.286	0.35
2007	112	2	4	2	1	1	1	1	1	1	TDR	12.07.2007	.	0.27	0.175	0.203
2007	112	2	4	3	4	1	1	1	1	1	TDR	22.03.2007	.	0.205	0.32	0.275
2007	112	2	5	5	1	1	1	4	2	1	TDR	22.03.2007	.	.	.	.
2007	112	2	6	1	4	1	1	4	2	1	TDR	22.03.2007	.	0.25	0.289	0.391
2007	112	2	7	3	4	1	1	1	2	1	TDR	22.03.2007	.	.	.	.
2007	112	2	7	4	1	1	1	1	2	1	TDR	22.03.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	22.03.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	1	TDR	22.03.2007	.	.	.	.
2007	112	2	9	1	1	1	1	2	3	1	TDR	22.03.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	1	TDR	22.03.2007	.	.	.	.
2007	112	2	9	5	4	1	1	1	3	1	TDR	22.03.2007	.	.	.	.
2007	112	2	12	1	4	1	1	4	3	1	TDR	22.03.2007	.	.	.	.
2007	112	2	12	2	1	1	1	1	3	1	TDR	22.03.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	22.03.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	22.03.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	1	TDR	22.03.2007	.	.	.	.
2007	112	2	13	6	4	1	1	4	4	1	TDR	22.03.2007	.	.	.	.
2007	112	2	14	3	1	1	1	1	4	1	TDR	22.03.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	22.03.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	1	TDR	22.03.2007	.	.	.	.
2007	112	2	1	4	1	1	1	4	1	1	TDR	05.04.2007	.	.	.	.
2007	112	2	1	5	1	1	1	2	1	1	TDR	05.04.2007	.	.	.	.
2007	112	2	1	6	4	1	1	2	1	1	TDR	05.04.2007	.	0.258	0.392	0.395
2007	112	2	3	3	4	1	1	4	1	1	TDR	05.04.2007	.	0.314	0.226	0.394
2007	112	2	4	2	1	1	1	1	1	1	TDR	25.07.2007	.	0.268	0.173	0.221
2007	112	2	4	3	4	1	1	1	1	1	TDR	05.04.2007	.	0.217	0.307	0.285
2007	112	2	5	5	1	1	1	4	2	1	TDR	05.04.2007	.	.	.	.
2007	112	2	6	1	4	1	1	4	2	1	TDR	05.04.2007	.	0.107	0.302	0.419
2007	112	2	7	3	4	1	1	1	2	1	TDR	05.04.2007	.	0.117	0.201	0.426
2007	112	2	7	4	1	1	1	1	2	1	TDR	05.04.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	05.04.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	1	TDR	05.04.2007	.	0.282	0.112	0.136
2007	112	2	9	1	1	1	1	2	3	1	TDR	05.04.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	1	TDR	05.04.2007	.	0.168	0.057	0.423
2007	112	2	9	5	4	1	1	1	3	1	TDR	05.04.2007	.	0.151	0.234	0.379
2007	112	2	12	1	4	1	1	4	3	1	TDR	05.04.2007	.	0.179	0.121	0.225
2007	112	2	12	2	1	1	1	1	3	1	TDR	05.04.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	05.04.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	05.04.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	1	TDR	05.04.2007	.	0.087	0.173	0.367
2007	112	2	13	6	4	1	1	4	4	1	TDR	05.04.2007	.	0.25	0.25	0.39
2007	112	2	14	3	1	1	1	1	4	1	TDR	05.04.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	05.04.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	1	TDR	05.04.2007	.	0.259	0.359	0.377
2007	112	2	1	4	1	1	1	4	1	1	TDR	18.04.2007	.	.	.	.
2007	112	2	1	5	1	1	1	2	1	1	TDR	18.04.2007	.	.	.	.
2007	112	2	1	6	4	1	1	2	1	1	TDR	18.04.2007	.	0.196	0.354	0.349
2007	112	2	3	3	4	1	1	4	1	1	TDR	18.04.2007	.	0.277	0.176	0.309
2007	112	2	4	2	1	1	1	1	1	1	TDR	08.08.2007	.	0.202	0.176	0.25
2007	112	2	4	3	4	1	1	1	1	1	TDR	18.04.2007	.	0.168	0.218	0.269
2007	112	2	5	5	1	1	1	4	2	1	TDR	18.04.2007	.	.	.	.
2007	112	2	6	1	4	1	1	4	2	1	TDR	18.04.2007	.	0.074	0.275	0.292
2007	112	2	7	3	4	1	1	1	2	1	TDR	18.04.2007	.	0.125	0.12	0.336
2007	112	2	7	4	1	1	1	1	2	1	TDR	18.04.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	18.04.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	1	TDR	18.04.2007	.	0.163	0.099	0.11
2007	112	2	9	1	1	1	1	2	3	1	TDR	18.04.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	1	TDR	18.04.2007	.	0.126	0.056	0.211
2007	112	2	9	5	4	1	1	1	3	1	TDR	18.04.2007	.	0.114	0.194	0.339
2007	112	2	12	1	4	1	1	4	3	1	TDR	18.04.2007	.	0.112	0.107	0.145
2007	112	2	12	2	1	1	1	1	3	1	TDR	18.04.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	18.04.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	18.04.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	1	TDR	18.04.2007	.	0.073	0.149	0.219
2007	112	2	13	6	4	1	1	4	4	1	TDR	18.04.2007	.	0.186	0.169	0.363
2007	112	2	14	3	1	1	1	1	4	1	TDR	18.04.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	18.04.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	1	TDR	18.04.2007	.	0.192	0.292	0.288
2007	112	2	1	4	1	1	1	4	1	1	TDR	02.05.2007	.	0.251	0.308	0.253
2007	112	2	1	5	1	1	1	2	1	1	TDR	02.05.2007	.	0.185	0.216	0.255
2007	112	2	1	6	4	1	1	2	1	1	TDR	02.05.2007	.	0.09	0.326	0.28
2007	112	2	3	3	4	1	1	4	1	1	TDR	02.05.2007	.	0.193	0.16	0.247
2007	112	2	4	2	1	1	1	1	1	1	TDR	22.08.2007	.	0.234	0.169	0.243
2007	112	2	4	3	4	1	1	1	1	1	TDR	02.05.2007	.	0.066	0.176	0.187
2007	112	2	5	5	1	1	1	4	2	1	TDR	02.05.2007	.	0.101	0.09	0.143
2007	112	2	6	1	4	1	1	4	2	1	TDR	02.05.2007	.	0.052	0.259	0.184
2007	112	2	7	3	4	1	1	1	2	1	TDR	02.05.2007	.	0.055	0.101	0.237
2007	112	2	7	4	1	1	1	1	2	1	TDR	02.05.2007	.	0.181	0.09	0.116
2007	112	2	7	6	1	1	1	2	2	1	TDR	02.05.2007	.	0.082	0.078	0.089
2007	112	2	8	5	4	1	1	2	2	1	TDR	02.05.2007	.	0.068	0.089	0.106
2007	112	2	9	1	1	1	1	2	3	1	TDR	02.05.2007	.	0.087	0.125	0.12
2007	112	2	9	3	4	1	1	2	3	1	TDR	02.05.2007	.	0.064	0.062	0.16
2007	112	2	9	5	4	1	1	1	3	1	TDR	02.05.2007	.	0.058	0.168	0.308
2007	112	2	12	1	4	1	1	4	3	1	TDR	02.05.2007	.	0.056	0.096	0.125
2007	112	2	12	2	1	1	1	1	3	1	TDR	02.05.2007	.	0.07	0.073	0.111
2007	112	2	12	4	1	1	1	4	3	1	TDR	02.05.2007	.	0.136	0.146	0.141
2007	112	2	13	1	1	1	1	4	4	1	TDR	02.05.2007	.	0.122	0.14	0.185
2007	112	2	13	2	4	1	1	1	4	1	TDR	02.05.2007	.	0.024	0.139	0.162
2007	112	2	13	6	4	1	1	4	4	1	TDR	02.05.2007	.	0.158	0.128	0.227
2007	112	2	14	3	1	1	1	1	4	1	TDR	02.05.2007	.	0.145	0.262	0.318
2007	112	2	14	6	1	1	1	2	4	1	TDR	02.05.2007	.	0.158	0.128	0.227
2007	112	2	16	2	4	1	1	2	4	1	TDR	02.05.2007	.	0.074	0.25	0.151
2007	112	2	1	4	1	1	1	4	1	1	TDR	16.05.2007	.	0.264	0.301	0.244
2007	112	2	1	5	1	1	1	2	1	1	TDR	16.05.2007	.	0.201	0.223	0.234
2007	112	2	1	6	4	1	1	2	1	2	TDR	16.05.2007	.	.	.	.
2007	112	2	3	3	4	1	1	4	1	2	TDR	16.05.2007	.	.	.	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	04.09.2007	.	0.247	0.174	0.247
2007	112	2	4	3	4	1	1	1	1	2	TDR	16.05.2007	.	0.086	0.161	0.12
2007	112	2	5	5	1	1	1	4	2	1	TDR	16.05.2007	.	0.123	0.088	0.121
2007	112	2	6	1	4	1	1	4	2	2	TDR	16.05.2007	.	.	.	.
2007	112	2	7	3	4	1	1	1	2	2	TDR	16.05.2007	.	.	.	.
2007	112	2	7	4	1	1	1	1	2	1	TDR	16.05.2007	.	0.205	0.113	0.111
2007	112	2	7	6	1	1	1	2	2	1	TDR	16.05.2007	.	0.119	0.077	0.088
2007	112	2	8	5	4	1	1	2	2	2	TDR	16.05.2007	.	.	.	.
2007	112	2	9	1	1	1	1	2	3	1	TDR	16.05.2007	.	0.18	0.124	0.118
2007	112	2	9	3	4	1	1	2	3	2	TDR	16.05.2007	.	.	.	.
2007	112	2	9	5	4	1	1	1	3	2	TDR	16.05.2007	.	.	.	.
2007	112	2	12	1	4	1	1	4	3	2	TDR	16.05.2007	.	0.063	0.09	0.12
2007	112	2	12	2	1	1	1	1	3	1	TDR	16.05.2007	.	0.103	0.072	0.109
2007	112	2	12	4	1	1	1	4	3	1	TDR	16.05.2007	.	0.163	0.15	0.13
2007	112	2	13	1	1	1	1	4	4	1	TDR	16.05.2007	.	0.15	0.139	0.171
2007	112	2	13	2	4	1	1	1	4	2	TDR	16.05.2007	.	.	.	.
2007	112	2	13	6	4	1	1	4	4	2	TDR	16.05.2007	.	0.089	0.147	0.199
2007	112	2	14	3	1	1	1	1	4	1	TDR	16.05.2007	.	0.163	0.263	0.295
2007	112	2	14	6	1	1	1	2	4	1	TDR	16.05.2007	.	0.185	0.123	0.196
2007	112	2	16	2	4	1	1	2	4	2	TDR	16.05.2007	.	.	.	.
2007	112	2	1	4	1	1	1	4	1	1	TDR	23.05.2007	.	.	.	.
2007	112	2	1	5	1	1	1	2	1	1	TDR	23.05.2007	.	.	.	.
2007	112	2	1	6	4	1	1	2	1	2	TDR	23.05.2007	.	0.146	0.309	0.25
2007	112	2	3	3	4	1	1	4	1	2	TDR	23.05.2007	.	0.199	0.147	0.199
2007	112	2	4	2	1	1	1	1	1	1	TDR	18.09.2007	.	0.154	0.224	0.213
2007	112	2	4	3	4	1	1	1	1	2	TDR	23.05.2007	.	.	.	.
2007	112	2	5	5	1	1	1	4	2	1	TDR	23.05.2007	.	.	.	.
2007	112	2	6	1	4	1	1	4	2	2	TDR	23.05.2007	.	0.048	0.248	0.162
2007	112	2	7	3	4	1	1	1	2	2	TDR	23.05.2007	.	0.083	0.093	0.194
2007	112	2	7	4	1	1	1	1	2	1	TDR	23.05.2007	.	.	.	.
2007	112	2	7	6	1	1	1	2	2	1	TDR	23.05.2007	.	.	.	.
2007	112	2	8	5	4	1	1	2	2	2	TDR	23.05.2007	.	0.093	0.08	0.103
2007	112	2	9	1	1	1	1	2	3	1	TDR	23.05.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	2	TDR	23.05.2007	.	.	.	.
2007	112	2	9	5	4	1	1	1	3	2	TDR	23.05.2007	.	0.072	0.154	0.277
2007	112	2	12	1	4	1	1	4	3	2	TDR	23.05.2007	.	.	.	.
2007	112	2	12	2	1	1	1	1	3	1	TDR	23.05.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	23.05.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	23.05.2007	.	.	.	.
2007	112	2	13	2	4	1	1	1	4	2	TDR	23.05.2007	.	0.039	0.135	0.145
2007	112	2	13	6	4	1	1	4	4	2	TDR	23.05.2007	.	.	.	.
2007	112	2	14	3	1	1	1	1	4	1	TDR	23.05.2007	.	.	.	.
2007	112	2	14	6	1	1	1	2	4	1	TDR	23.05.2007	.	.	.	.
2007	112	2	16	2	4	1	1	2	4	2	TDR	23.05.2007	.	0.142	0.216	0.142
2007	112	2	1	4	1	1	1	4	1	1	TDR	30.05.2007	.	0.305	0.309	0.257
2007	112	2	1	5	1	1	1	2	1	1	TDR	30.05.2007	.	0.258	0.255	0.25
2007	112	2	1	6	4	1	1	2	1	2	TDR	30.05.2007	.	0.282	0.323	0.256
2007	112	2	3	3	4	1	1	4	1	2	TDR	30.05.2007	.	0.274	0.146	0.215
2007	112	2	4	2	1	1	1	1	1	1	TDR	25.09.2007	.	.	.	.
2007	112	2	4	3	4	1	1	1	1	2	TDR	30.05.2007	.	0.207	0.169	0.123
2007	112	2	5	5	1	1	1	4	2	1	TDR	30.05.2007	.	0.169	.	0.111
2007	112	2	6	1	4	1	1	4	2	2	TDR	30.05.2007	.	0.097	0.256	0.166
2007	112	2	7	3	4	1	1	1	2	2	TDR	30.05.2007	.	0.209	0.106	0.205
2007	112	2	7	4	1	1	1	1	2	1	TDR	30.05.2007	.	0.271	0.09	0.128
2007	112	2	7	6	1	1	1	2	2	1	TDR	30.05.2007	.	0.149	.	0.103
2007	112	2	8	5	4	1	1	2	2	2	TDR	30.05.2007	.	0.218	0.102	0.125
2007	112	2	9	1	1	1	1	2	3	1	TDR	30.05.2007	.	0.153	0.137	0.125
2007	112	2	9	3	4	1	1	2	3	2	TDR	30.05.2007	.	0.216	0.074	0.094
2007	112	2	9	5	4	1	1	1	3	2	TDR	30.05.2007	.	0.11	0.169	0.178
2007	112	2	12	1	4	1	1	4	3	2	TDR	30.05.2007	.	0.101	0.114	0.122
2007	112	2	12	2	1	1	1	1	3	1	TDR	30.05.2007	.	0.145	0.09	0.117
2007	112	2	12	4	1	1	1	4	3	1	TDR	30.05.2007	.	0.209	0.167	0.131
2007	112	2	13	1	1	1	1	4	4	1	TDR	30.05.2007	.	0.204	0.152	0.169
2007	112	2	13	2	4	1	1	1	4	2	TDR	30.05.2007	.	0.09	0.141	0.144
2007	112	2	13	6	4	1	1	4	4	2	TDR	30.05.2007	.	0.122	.	0.179
2007	112	2	14	3	1	1	1	1	4	1	TDR	30.05.2007	.	0.208	0.271	0.282
2007	112	2	14	6	1	1	1	2	4	1	TDR	30.05.2007	.	0.213	0.131	0.191
2007	112	2	16	2	4	1	1	2	4	2	TDR	30.05.2007	.	0.244	0.218	0.139
2007	112	2	1	4	1	1	1	4	1	1	TDR	13.06.2007	.	0.256	0.29	0.231
2007	112	2	1	5	1	1	1	2	1	1	TDR	13.06.2007	.	0.173	0.205	0.221
2007	112	2	1	6	4	1	1	2	1	2	TDR	13.06.2007	.	0.092	0.309	0.224
2007	112	2	3	3	4	1	1	4	1	2	TDR	13.06.2007	.	0.171	0.136	0.188
2007	112	2	4	2	1	1	1	1	1	1	grav	08.10.2007	0.231651376	0.12373511	0.168031926	.
2007	112	2	4	3	4	1	1	1	1	2	TDR	13.06.2007	.	0.096	0.155	0.106
2007	112	2	5	5	1	1	1	4	2	1	TDR	13.06.2007	.	0.11	0.108	0.128
2007	112	2	6	1	4	1	1	4	2	2	TDR	13.06.2007	.	0.052	0.199	0.152
2007	112	2	7	3	4	1	1	1	2	2	TDR	13.06.2007	.	0.075	0.093	0.191
2007	112	2	7	4	1	1	1	1	2	1	TDR	13.06.2007	.	0.187	0.074	0.124
2007	112	2	7	6	1	1	1	2	2	1	TDR	13.06.2007	.	0.094	0.102	0.105
2007	112	2	8	5	4	1	1	2	2	2	TDR	13.06.2007	.	0.072	0.079	0.107
2007	112	2	9	1	1	1	1	2	3	1	TDR	13.06.2007	.	0.102	0.135	0.135
2007	112	2	9	3	4	1	1	2	3	2	TDR	13.06.2007	.	0.097	0.059	0.087
2007	112	2	9	5	4	1	1	1	3	2	TDR	13.06.2007	.	0.071	0.149	0.269
2007	112	2	12	1	4	1	1	4	3	2	TDR	13.06.2007	.	0.069	0.09	0.117
2007	112	2	12	2	1	1	1	1	3	1	TDR	13.06.2007	.	0.083	0.097	0.125
2007	112	2	12	4	1	1	1	4	3	1	TDR	13.06.2007	.	0.142	0.154	0.128
2007	112	2	13	1	1	1	1	4	4	1	TDR	13.06.2007	.	0.132	0.147	0.165
2007	112	2	13	2	4	1	1	1	4	2	TDR	13.06.2007	.	0.042	0.135	0.139
2007	112	2	13	6	4	1	1	4	4	2	TDR	13.06.2007	.	0.073	.	0.165
2007	112	2	14	3	1	1	1	1	4	1	TDR	13.06.2007	.	0.142	0.257	0.259
2007	112	2	14	6	1	1	1	2	4	1	TDR	13.06.2007	.	0.144	0.123	.
2007	112	2	16	2	4	1	1	2	4	2	TDR	13.06.2007	.	0.076	0.204	0.126
2007	112	2	1	4	1	1	1	4	1	1	TDR	27.06.2007	.	0.35	0.315	0.259
2007	112	2	1	5	1	1	1	2	1	1	TDR	27.06.2007	.	0.307	0.284	0.246
2007	112	2	1	6	4	1	1	2	1	2	TDR	27.06.2007	.	0.312	0.326	0.247
2007	112	2	3	3	4	1	1	4	1	2	TDR	27.06.2007	.	0.367	0.144	0.194
2007	112	2	4	2	1	1	1	1	1	1	TDR	16.10.2007	.	0.218	0.164	0.236
2007	112	2	4	3	4	1	1	1	1	2	TDR	27.06.2007	.	0.259	0.224	0.111
2007	112	2	5	5	1	1	1	4	2	1	TDR	27.06.2007	.	0.181	0.12	0.143
2007	112	2	6	1	4	1	1	4	2	2	TDR	27.06.2007	.	0.154	0.233	0.147
2007	112	2	7	3	4	1	1	1	2	2	TDR	27.06.2007	.	0.254	0.122	0.227
2007	112	2	7	4	1	1	1	1	2	1	TDR	27.06.2007	.	0.346	0.127	0.139
2007	112	2	7	6	1	1	1	2	2	1	TDR	27.06.2007	.	0.178	0.113	0.112
2007	112	2	8	5	4	1	1	2	2	2	TDR	27.06.2007	.	.	.	.
2007	112	2	9	1	1	1	1	2	3	1	TDR	27.06.2007	.	.	.	.
2007	112	2	9	3	4	1	1	2	3	2	TDR	27.06.2007	.	.	.	.
2007	112	2	9	5	4	1	1	1	3	2	TDR	27.06.2007	.	.	.	.
2007	112	2	12	1	4	1	1	4	3	2	TDR	27.06.2007	.	.	.	.
2007	112	2	12	2	1	1	1	1	3	1	TDR	27.06.2007	.	.	.	.
2007	112	2	12	4	1	1	1	4	3	1	TDR	27.06.2007	.	.	.	.
2007	112	2	13	1	1	1	1	4	4	1	TDR	27.06.2007	.	0.32	0.18	0.177
2007	112	2	13	2	4	1	1	1	4	2	TDR	27.06.2007	.	0.141	0.157	0.141
2007	112	2	13	6	4	1	1	4	4	2	TDR	27.06.2007	.	.	.	.
2007	112	2	14	3	1	1	1	1	4	1	TDR	27.06.2007	.	0.298	0.293	0.259
2007	112	2	14	6	1	1	1	2	4	1	TDR	27.06.2007	.	0.284	0.136	.
2007	112	2	16	2	4	1	1	2	4	2	TDR	27.06.2007	.	0.287	0.22	0.142
2007	112	2	1	4	1	1	1	4	1	1	TDR	12.07.2007	.	0.337	0.35	0.435
2007	112	2	1	5	1	1	1	2	1	1	TDR	12.07.2007	.	0.285	0.309	0.419
2007	112	2	1	6	4	1	1	2	1	3	TDR	12.07.2007	.	0.287	0.34	0.334
2007	112	2	3	3	4	1	1	4	1	3	TDR	12.07.2007	.	0.346	0.186	0.269
2007	112	2	4	2	1	1	1	1	1	1	TDR	07.11.2007	.	0.283	0.159	0.214
2007	112	2	4	3	4	1	1	1	1	3	TDR	12.07.2007	.	0.256	0.25	0.225
2007	112	2	5	5	1	1	1	4	2	1	TDR	12.07.2007	.	0.17	0.122	0.175
2007	112	2	6	1	4	1	1	4	2	3	TDR	12.07.2007	.	0.167	0.274	0.251
2007	112	2	7	3	4	1	1	1	2	3	TDR	12.07.2007	.	0.247	0.144	0.296
2007	112	2	7	4	1	1	1	1	2	1	TDR	12.07.2007	.	0.314	0.134	0.146
2007	112	2	7	6	1	1	1	2	2	1	TDR	12.07.2007	.	0.168	0.119	0.116
2007	112	2	8	5	4	1	1	2	2	3	TDR	12.07.2007	.	0.315	0.131	0.138
2007	112	2	9	1	1	1	1	2	3	1	TDR	12.07.2007	.	0.166	0.155	0.152
2007	112	2	9	3	4	1	1	2	3	3	TDR	12.07.2007	.	0.293	0.111	.
2007	112	2	9	5	4	1	1	1	3	3	TDR	12.07.2007	.	0.206	0.193	0.304
2007	112	2	12	1	4	1	1	4	3	3	TDR	12.07.2007	.	0.267	0.127	0.15
2007	112	2	12	2	1	1	1	1	3	1	TDR	12.07.2007	.	0.198	0.152	0.118
2007	112	2	12	4	1	1	1	4	3	1	TDR	12.07.2007	.	0.185	0.243	0.174
2007	112	2	13	1	1	1	1	4	4	1	TDR	12.07.2007	.	0.259	0.187	0.219
2007	112	2	13	2	4	1	1	1	4	3	TDR	12.07.2007	.	0.134	0.166	0.191
2007	112	2	13	6	4	1	1	4	4	3	TDR	12.07.2007	.	0.281	0.196	0.3
2007	112	2	14	3	1	1	1	1	4	1	TDR	12.07.2007	.	0.28	0.303	0.361
