TAG;Datum;ZEIT;RAIN;GLOBRAD;Rn;Tempera;LFrel;U;WINDRICHTU;pETP;Mod;Diff
204;23.07.1995;1500;0;284;170.5;20.52;70.3;4.068;304;0.29;159.92;10.58
204;23.07.1995;1600;0;218.5;117.5;19.8;70.5;3.862;309;0.23;118.655;1.155
204;23.07.1995;1700;0;230.9;130.3;19.93;69.16;2.854;315.6;0.22;126.467;3.833
204;23.07.1995;1800;0;199.7;110.6;20.32;66.54;2.524;308.1;0.19;106.811;3.789
204;23.07.1995;1900;0;88.8;40.49;19.15;72.8;4.291;321.5;0.15;36.944;3.546
204;23.07.1995;2000;0;47.34;13.01;17.82;72.1;4.502;298;0.13;10.8242;2.1858
204;23.07.1995;2100;0;4.977;-18.12;16.87;71.2;4.71;331.1;0.11;-15.86449;2.25551
204;23.07.1995;2200;0;-0.016;-28.05;15.58;71.4;4.061;326.5;0.08;-19.01008;9.03992
204;23.07.1995;2300;0;-0.038;-32.84;14.22;80.2;2.893;319;0.02;-19.02394;13.81606
205;24.07.1995;0;0;-0.055;-33.69;12.97;89.5;2.186;291.1;-0.01;-19.03465;14.65535
205;24.07.1995;100;0;-0.033;-33.1;11.88;95.5;1.677;269.9;-0.02;-19.02079;14.07921
205;24.07.1995;200;0;-0.049;-27.65;11.07;98.9;1.604;262.2;-0.02;-19.03087;8.61913
205;24.07.1995;300;0;-0.011;-20.84;10.2;100.4;1.058;273.8;-0.02;-19.00693;1.83307
205;24.07.1995;400;0;0.115;-17.99;9.48;101.4;0.874;256.8;-0.02;-18.92755;0.93755
205;24.07.1995;500;0;8.45;-9.44;9.3;102.1;1.442;295;-0.01;-13.6765;4.2365
205;24.07.1995;600;0;74.8;24.14;10.31;102;1.111;281.8;0.02;28.124;3.984
205;24.07.1995;700;0;170.4;85.7;11.97;99.7;1.125;281.9;0.07;88.352;2.652
205;24.07.1995;800;0;354.7;201.4;13.9;89.6;1.945;296.5;0.2;204.461;3.061
205;24.07.1995;900;0;504;297.7;15.67;75.9;1.556;204.5;0.31;298.52;0.82
205;24.07.1995;1000;0;653.1;371.5;16.8;65.83;1.814;258.6;0.41;392.453;20.953
205;24.07.1995;1100;0;626.5;347.1;17.44;59.87;1.919;247.7;0.4;375.695;28.595
205;24.07.1995;1200;0;736;404.7;18.46;55.11;1.882;189.1;0.47;444.68;39.98
205;24.07.1995;1300;0;782;433.7;19.41;50.19;1.804;205.1;0.51;473.66;39.96
205;24.07.1995;1400;0;782;442.2;19.72;46.26;1.931;249.6;0.54;473.66;31.46
205;24.07.1995;1500;0;708;404.8;20.59;42.41;1.591;236.2;0.5;427.04;22.24
205;24.07.1995;1600;0;567.8;321.9;20.97;43.94;1.699;222.6;0.42;338.714;16.814
205;24.07.1995;1700;0;467.4;263.6;21.06;46.02;1.747;251.2;0.36;275.462;11.862
205;24.07.1995;1800;0;318.6;146.7;21.19;45.44;1.515;249.8;0.23;181.718;35.018
205;24.07.1995;1900;0;175;67.91;21.18;47.66;0.947;179.9;0.12;91.25;23.34
205;24.07.1995;2000;0;57.66;-16.82;20.33;56.23;0.636;202.6;0.01;17.3258;34.1458
205;24.07.1995;2100;0;3.211;-42.68;16.08;81.2;0.674;139.2;-0.03;-16.97707;25.70293
205;24.07.1995;2200;0;0;-32.81;14.25;89;0.862;143.2;-0.02;-19;13.81
205;24.07.1995;2300;0;0.005;-26.49;13.56;89.5;0.823;154.1;-0.02;-18.99685;7.49315
206;25.07.1995;0;0;-0.005;-20.74;11.74;98.5;0.307;151.2;-0.02;-19.00315;1.73685
206;25.07.1995;100;0;-0.005;-18.6;10.96;99.8;0.497;173.5;-0.02;-19.00315;0.40315
206;25.07.1995;200;0;0.038;-18.88;10.34;99.9;0.341;186.5;-0.02;-18.97606;0.09606
206;25.07.1995;300;0;0.038;-17.75;9.9;100.8;0.778;180.4;-0.01;-18.97606;1.22606
206;25.07.1995;400;0;0.176;-18.9;9.7;100.7;1.002;148.7;-0.02;-18.88912;0.01088
206;25.07.1995;500;0;10.57;-12.13;9.83;99.5;0.984;171;-0.01;-12.3409;0.2109
206;25.07.1995;600;0;54.31;13.86;10.27;99.7;0.8;195.6;0.01;15.2153;1.3553
206;25.07.1995;700;0;139.9;58.15;12.23;96.3;0.589;205.5;0.05;69.137;10.987
206;25.07.1995;800;0;325.9;183.8;15.61;85;1.992;188.3;0.2;186.317;2.517
206;25.07.1995;900;0;484.1;289.6;18.12;74;2.328;204.8;0.34;285.983;3.617
206;25.07.1995;1000;0;605.2;346.1;20.65;61.92;1.848;206.1;0.42;362.276;16.176
206;25.07.1995;1100;0;691.9;403.5;21.71;50.72;1.831;224.8;0.51;416.897;13.397
206;25.07.1995;1200;0;718;523.8;22.26;51.59;1.909;223.5;0.64;433.34;90.46
206;25.07.1995;1300;0;730;533.9;22.66;48.39;1.765;213;0.65;440.9;93
206;25.07.1995;1400;0;697.4;507.9;23.45;45.46;1.868;210.2;0.64;420.362;87.538
206;25.07.1995;1500;0;669.2;491.6;24.06;44.96;1.931;219.7;0.63;402.596;89.004
206;25.07.1995;1600;0;557.6;379.8;24.37;41.78;2.439;276.7;0.56;332.288;47.512
206;25.07.1995;1700;0;403.9;252.8;24.05;43.34;2.657;321.4;0.43;235.457;17.343
206;25.07.1995;1800;0;272.2;142.9;23.9;45.55;2.335;324.6;0.29;152.486;9.586
206;25.07.1995;1900;0;141.2;56.29;23.3;48.85;1.881;294.5;0.16;69.956;13.666
206;25.07.1995;2000;0;46.2;-13.39;21.52;62.8;1.095;267;0.03;10.106;23.496
206;25.07.1995;2100;0;2.295;-40.43;18.06;80.7;0.807;236.4;-0.02;-17.55415;22.87585
206;25.07.1995;2200;0;0.027;-33.97;15.89;90.9;0.458;116.8;-0.03;-18.98299;14.98701
206;25.07.1995;2300;0;0.022;-26.66;14.84;95.6;0.477;174.7;-0.02;-18.98614;7.67386
207;26.07.1995;0;0;0;-24.77;14.41;96.2;0.914;276.4;-0.02;-19;5.77
207;26.07.1995;100;0;0.011;-21.01;14.01;97.7;1.211;302.5;-0.02;-18.99307;2.01693
207;26.07.1995;200;0;0.005;-19.71;13.49;99;1.269;293.7;-0.02;-18.99685;0.71315
207;26.07.1995;300;0;0.016;-20.25;12.56;100.4;0.628;265.3;-0.02;-18.98992;1.26008
207;26.07.1995;400;0;0.104;-20.64;12.02;101.8;0.617;280.2;-0.02;-18.93448;1.70552
207;26.07.1995;500;0;6.609;-14.35;12;102.5;0.806;330.7;-0.01;-14.83633;0.48633
207;26.07.1995;600;0;60.69;13.78;12.07;102.9;0.468;274;0.01;19.2347;5.4547
207;26.07.1995;700;0;177;82.7;14.8;99.1;1.363;43.98;0.08;92.51;9.81
207;26.07.1995;800;0;294.4;199.2;15.74;93.8;1.409;61.51;0.19;166.472;32.728
207;26.07.1995;900;0.199;421.4;303.9;16.93;86.7;1.63;92.5;0.31;246.482;57.418
207;26.07.1995;1000;0;554.3;393.5;18.08;78.4;1.891;108.7;0.42;330.209;63.291
207;26.07.1995;1100;0;694.5;491;19.26;70.8;1.688;152.1;0.53;418.535;72.465
207;26.07.1995;1200;0;772;539.1;20.48;67.2;1.994;241.3;0.61;467.36;71.74
207;26.07.1995;1300;0;756;508;21.5;61.88;1.79;179.1;0.59;457.28;50.72
207;26.07.1995;1400;0;751;520.3;22.08;55.08;1.583;177.2;0.61;454.13;66.17
207;26.07.1995;1500;0;678.8;492.4;22.76;51.13;2.074;174.3;0.62;408.644;83.756
207;26.07.1995;1600;0;581.5;418.5;23.44;46.76;1.917;170;0.55;347.345;71.155
207;26.07.1995;1700;0;457.6;325;23.83;43.52;1.852;192.2;0.45;269.288;55.712
207;26.07.1995;1800;0;316.2;181.8;23.93;41.88;1.854;135.5;0.31;180.206;1.594
207;26.07.1995;1900;0;176.5;81.7;23.47;46.4;1.76;90.9;0.19;92.195;10.495
207;26.07.1995;2000;0;58.75;-10.02;22.11;51.48;1.327;55.03;0.06;18.0125;28.0325
207;26.07.1995;2100;0;3.556;-45.59;19.69;61.48;1.627;62.94;0.02;-16.75972;28.83028
207;26.07.1995;2200;0;0.011;-45.84;18.18;62.97;1.547;54;0.01;-18.99307;26.84693
207;26.07.1995;2300;0;-0.005;-43.51;16.9;68.82;1.149;54.35;-0.01;-19.00315;24.50685
208;27.07.1995;0;0;0;-41.56;15.84;73.8;1.359;70.2;-0.01;-19;22.56
208;27.07.1995;100;0;-0.011;-40.68;14.8;79.3;1.469;45.17;-0.01;-19.00693;21.67307
208;27.07.1995;200;0;-0.016;-39.3;14.01;83.5;1.692;39.23;-0.01;-19.01008;20.28992
208;27.07.1995;300;0;0;-38.83;13.64;85;1.794;42.83;-0.01;-19;19.83
208;27.07.1995;400;0;0.077;-39.02;13;88.5;1.578;55.45;-0.02;-18.95149;20.06851
208;27.07.1995;500;0;6.955;-33.29;12.53;91.5;1.25;56.35;-0.02;-14.61835;18.67165
208;27.07.1995;600;0;71.2;6.065;13.11;90.6;1.661;68.45;0.02;25.856;19.791
208;27.07.1995;700;0;186.8;94.2;14.45;86.2;2.571;80.6;0.11;98.684;4.484
208;27.07.1995;800;0;311.4;214.9;15.54;84.8;2.855;87.3;0.24;177.182;37.718
208;27.07.1995;900;0;481.7;337.4;18.35;73.4;3.101;89.9;0.4;284.471;52.929
208;27.07.1995;1000;0;486.1;337.2;20.62;66.22;3.028;82.6;0.44;287.243;49.957
208;27.07.1995;1100;0.199;601.9;437.2;22.68;58.17;4.171;90.3;0.64;360.197;77.003
208;27.07.1995;1200;0;782;560.9;24.22;50.86;5.044;90.2;0.86;473.66;87.24
208;27.07.1995;1300;0;774;527.8;25.34;48.47;4.608;88.1;0.83;468.62;59.18
208;27.07.1995;1400;0;672.1;451.2;25.96;45.58;4.425;95.1;0.76;404.423;46.777
208;27.07.1995;1500;0;588.2;387.6;26.51;43.29;3.995;78.7;0.68;351.566;36.034
208;27.07.1995;1600;0;554.1;360.5;27.13;41.51;3.864;74.6;0.65;330.083;30.417
208;27.07.1995;1700;0;396.3;246.6;26.87;41.97;4.167;75.8;0.54;230.669;15.931
208;27.07.1995;1800;0;326.1;175.5;26.93;43.26;4.082;76.2;0.45;186.443;10.943
208;27.07.1995;1900;0;161.5;67.71;25.95;46.07;3.463;78.4;0.28;82.745;15.035
208;27.07.1995;2000;0;50.21;-6.974;24.4;50.51;2.763;77.5;0.14;12.6323;19.6063
208;27.07.1995;2100;0;3.024;-36.77;21.97;58.91;2.01;86.5;0.05;-17.09488;19.67512
208;27.07.1995;2200;0;0.011;-35.2;20.57;64.82;2.306;88.3;0.05;-18.99307;16.20693
208;27.07.1995;2300;0;0;-32.4;19.84;66.93;2.444;86.1;0.05;-19;13.4
209;28.07.1995;0;0;-0.005;-32.25;19.54;66.98;2.525;77.6;0.05;-19.00315;13.24685
209;28.07.1995;100;0;0;-32.08;18.59;71.7;1.567;83.2;0.01;-19;13.08
209;28.07.1995;200;0;0;-30.29;17.6;77.6;1.707;74.1;0.01;-19;11.29
209;28.07.1995;300;0;0.005;-31.67;16.94;81.7;2.099;91.3;0.01;-18.99685;12.67315
209;28.07.1995;400;0;0.011;-30.03;16.28;86;1.832;87.6;0;-18.99307;11.03693
209;28.07.1995;500;0;9.52;-21.25;16.11;87.7;1.886;92.1;0;-13.0024;8.2476
209;28.07.1995;600;0;57.91;23.62;16.57;87.2;2.15;91.5;0.05;17.4833;6.1367
209;28.07.1995;700;0;121.7;74.1;17.36;86.2;1.749;116.3;0.09;57.671;16.429
209;28.07.1995;800;0;197.1;121;18.6;83.8;1.891;109.5;0.15;105.173;15.827
209;28.07.1995;900;0;292.2;186.4;20.57;78.5;2.577;104;0.24;165.086;21.314
209;28.07.1995;1000;0;127.3;73.8;21.28;79.9;2.76;121.3;0.13;61.199;12.601
209;28.07.1995;1100;0;184.8;115.8;21.8;81.2;2.145;145.5;0.16;97.424;18.376
209;28.07.1995;1200;0;262;161.6;22.63;78.6;1.727;146.3;0.21;146.06;15.54
209;28.07.1995;1300;0;381.4;240.8;23.16;76.5;2.193;167.3;0.31;221.282;19.518
209;28.07.1995;1400;0;644.6;420.2;25.11;70.1;2.487;146.7;0.53;387.098;33.102
209;28.07.1995;1500;0;610.8;395.7;26.96;59.61;3.296;169.6;0.59;365.804;29.896
209;28.07.1995;1600;0;257.1;151.6;26.16;66.1;2.53;164.5;0.26;142.973;8.627
209;28.07.1995;1700;0;197.2;113.3;25.38;69.85;3.217;165.9;0.23;105.236;8.064
209;28.07.1995;1800;0;104.7;51.97;24.1;75.7;3.089;164.9;0.14;46.961;5.009
209;28.07.1995;1900;0;77.5;34.65;23.21;80.5;2.678;175.8;0.09;29.825;4.825
209;28.07.1995;2000;0;24.8;2.636;21.96;83.8;3.68;205;0.06;-3.376;6.012
209;28.07.1995;2100;0;1.257;-17.58;20.07;89.8;2.424;210.8;0.01;-18.20809;0.62809
209;28.07.1995;2200;0;0.005;-22.67;18.75;95.4;1.488;196.3;-0.02;-18.99685;3.67315
209;28.07.1995;2300;0;0.016;-26.32;17.95;98.7;1.911;204.6;-0.02;-18.98992;7.33008
210;29.07.1995;0;0;0.011;-19.3;16.86;100.8;0.966;223.8;-0.02;-18.99307;0.30693
210;29.07.1995;100;0;0.005;-12.58;16.46;101.9;0.962;138.9;-0.01;-18.99685;6.41685
210;29.07.1995;200;0;0;-10.35;16.4;102.6;1.286;175.6;-0.01;-19;8.65
210;29.07.1995;300;0;0;-10.78;16.43;103;1.275;171.5;-0.01;-19;8.22
210;29.07.1995;400;0;0;-10.26;15.95;103.1;0.728;228.7;-0.01;-19;8.74
210;29.07.1995;500;0;1.995;-9.46;15.93;103.3;0.662;240.3;-0.01;-17.74315;8.28315
210;29.07.1995;600;0;21.42;6.034;16.16;103.5;0.979;103.7;0;-5.5054;11.5394
210;29.07.1995;700;0;67.15;36.44;16.97;103.4;0.689;164.7;0.03;23.3045;13.1355
210;29.07.1995;800;0;102;57.84;17.88;102.4;1.139;264.8;0.05;45.26;12.58
210;29.07.1995;900;0;120;66.09;18.95;100.2;1.497;176.7;0.06;56.6;9.49
210;29.07.1995;1000;0.199;102.2;59.72;19.15;98.9;2.055;121.8;0.06;45.386;14.334
210;29.07.1995;1100;0.199;165.4;110.4;19.07;100.8;2.267;146.8;0.11;85.202;25.198
210;29.07.1995;1200;0;289.8;189.1;19.78;97;2.797;133.6;0.2;163.574;25.526
210;29.07.1995;1300;0;481.8;313.8;21.19;88.9;2.324;183.8;0.34;284.534;29.266
210;29.07.1995;1400;0;520.1;329.7;22.22;82.4;2.126;177.2;0.38;308.663;21.037
210;29.07.1995;1500;0;485.4;309.4;22.9;76.9;1.941;175.7;0.37;286.802;22.598
210;29.07.1995;1600;0;239.2;139;22.7;75.9;1.615;162.9;0.18;131.696;7.304
210;29.07.1995;1700;0;105.7;50.41;22.41;77;1.105;148.9;0.08;47.591;2.819
210;29.07.1995;1800;0;40.24;7.8;21.76;82.6;1.068;122.8;0.03;6.3512;1.4488
210;29.07.1995;1900;0;17.95;-4.69;20.94;88.2;0.995;125.8;0.01;-7.6915;3.0015
210;29.07.1995;2000;0;6.359;-11.62;20.15;94.2;0.657;142.4;-0.01;-14.99383;3.37383
210;29.07.1995;2100;0;0.544;-16.58;19.25;96.4;0.787;202.1;-0.01;-18.65728;2.07728
210;29.07.1995;2200;0;0.022;-21.03;18.4;97.8;0.819;218.9;-0.02;-18.98614;2.04386
210;29.07.1995;2300;0;0.016;-18.08;17.12;100.6;0.44;151.8;-0.02;-18.98992;0.90992
211;30.07.1995;0;0;0.005;-14.89;16.85;101.8;0.74;202.1;-0.02;-18.99685;4.10685
211;30.07.1995;100;0;0;-14.4;15.96;102.3;0.619;203.6;-0.01;-19;4.6
211;30.07.1995;200;0;0.005;-14.88;15.21;102.9;0.47;230;-0.01;-18.99685;4.11685
211;30.07.1995;300;0;0.005;-16.02;14.64;103.1;0.456;204.6;-0.02;-18.99685;2.97685
211;30.07.1995;400;0;0.022;-15.17;14.41;103.4;0.812;187.3;-0.02;-18.98614;3.81614
211;30.07.1995;500;0;3.501;-12.93;14.03;103.6;0.505;218.2;-0.01;-16.79437;3.86437
211;30.07.1995;600;0;32.01;16.74;14.56;103.8;0.543;196.8;0.01;1.1663;15.5737
211;30.07.1995;700;0;73.3;46.68;16.22;103.9;0.498;213.5;0.04;27.179;19.501
211;30.07.1995;800;0;225.9;136.7;18.13;103;1.289;281.6;0.13;123.317;13.383
211;30.07.1995;900;0;451.5;285;20.52;92.4;1.463;232.9;0.3;265.445;19.555
211;30.07.1995;1000;0;567.4;358.5;22.68;77.2;1.707;125.3;0.41;338.462;20.038
211;30.07.1995;1100;0;683.7;430.1;25.02;67.1;2.159;95.8;0.54;411.731;18.369
211;30.07.1995;1200;0;749;469.2;27.66;48.48;3.346;71.8;0.72;452.87;16.33
211;30.07.1995;1300;2.786;764;549.6;27.45;43.02;3.947;89.6;0.86;462.32;87.28
211;30.07.1995;1400;0.199;715;519.3;28.5;39.27;3.566;92;0.83;431.45;87.85
211;30.07.1995;1500;0;619.4;423.7;28.95;38.56;3.138;81.5;0.7;371.222;52.478
211;30.07.1995;1600;0;556;365.1;29.19;37.2;2.829;91.7;0.62;331.28;33.82
211;30.07.1995;1700;0;431;264.9;29.37;36.12;2.546;80;0.49;252.53;12.37
211;30.07.1995;1800;0;282.1;138;29.03;36.53;2.102;82.4;0.31;158.723;20.723
211;30.07.1995;1900;0;153.5;56.46;28.41;37.99;1.448;86.7;0.17;77.705;21.245
211;30.07.1995;2000;0;46.35;-13.45;26.74;45.75;0.952;46.77;0.04;10.2005;23.6505
211;30.07.1995;2100;0;2.496;-40.98;23.17;58.96;0.756;61.24;-0.01;-17.42752;23.55248
211;30.07.1995;2200;0;0.055;-38.65;20.98;64.14;0.872;91;-0.01;-18.96535;19.68465
211;30.07.1995;2300;0;0.005;-34.87;19.79;70.4;1.377;126.2;0.01;-18.99685;15.87315
212;31.07.1995;0;0;0.033;-33.36;16.86;88.8;0.387;188.3;-0.03;-18.97921;14.38079
212;31.07.1995;100;0;0.016;-25.32;15.26;96.1;0.393;173.9;-0.02;-18.98992;6.33008
212;31.07.1995;200;0;0.011;-20.62;15.27;98.1;0.615;88.7;-0.02;-18.99307;1.62693
212;31.07.1995;300;0;0.011;-19.12;13.61;100.4;0.614;92.8;-0.02;-18.99307;0.12693
212;31.07.1995;400;0;0.016;-19.23;13.86;101.9;0.574;36.09;-0.02;-18.98992;0.24008
212;31.07.1995;500;0;5.305;-17.57;12.75;102.5;0.658;109.8;-0.02;-15.65785;1.91215
212;31.07.1995;600;0;61.68;1.902;13.88;102.8;0.403;124;0;19.8584;17.9564
212;31.07.1995;700;0;176.8;66.2;16.92;93;0.93;106.3;0.07;92.384;26.184
212;31.07.1995;800;0;318;177.7;19.59;79;1.106;68.18;0.2;181.34;3.64
212;31.07.1995;900;0;457.1;290.6;22.32;65.83;2.061;73.4;0.37;268.973;21.627
212;31.07.1995;1000;0;577.5;365.9;25.09;55.11;3.246;86.2;0.55;344.825;21.075
212;31.07.1995;1100;0;680.4;430.8;27.3;47.35;3.624;86.6;0.69;409.652;21.148
212;31.07.1995;1200;0;752;472.8;28.62;40.5;3.877;83.7;0.8;454.76;18.04
212;31.07.1995;1300;0;774;481;29.32;35.04;4.332;89.4;0.87;468.62;12.38
212;31.07.1995;1400;0;718;450.9;29.73;33.98;4.033;90.2;0.82;433.34;17.56
212;31.07.1995;1500;0;627.8;388.4;30.17;32.67;3.701;77.9;0.74;376.514;11.886
212;31.07.1995;1600;0;551.1;333.1;30.48;31.76;3.893;91.5;0.7;328.193;4.907
212;31.07.1995;1700;0;418.2;239.3;30.39;32.12;3.706;88.4;0.57;244.466;5.166
212;31.07.1995;1800;0;277.2;126.6;30.06;33.48;3.084;87.2;0.39;155.636;29.036
212;31.07.1995;1900;0;145.2;43.64;29.17;37.01;2.005;93.4;0.2;72.476;28.836
212;31.07.1995;2000;0;39.67;-19.17;26.88;47.39;1.07;35.97;0.04;5.9921;25.1621
212;31.07.1995;2100;0;2.002;-37.96;24.36;58.75;1.196;18.38;0.01;-17.73874;20.22126
212;31.07.1995;2200;0;0.104;-37.5;21.26;70.7;0.926;86;-0.01;-18.93448;18.56552
212;31.07.1995;2300;0;0.077;-36.3;18.07;85.8;0.399;200.1;-0.03;-18.95149;17.34851
213;01.08.1995;0;0;0.022;-26.044283;16.66;91;0.565;218.6;-0.02;-18.98614;7.058143
213;01.08.1995;100;0;0.005;-26.0548825;17.89;87.3;1.22;42.29;-0.01;-18.99685;7.0580325
213;01.08.1995;200;0;0.005;-26.0548825;17.02;86.7;0.886;151.1;-0.01;-18.99685;7.0580325
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
