IniFile;Submodel;EntityType;EntityName;Units;Value;Option;Comment
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;GM4_2;[-];2.6233;NA;exponential adjustment of grain number per sqare meter
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;h;[-];-1.81303;NA;parameter for allometric leaf/stem partitioning
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;HarvestDate;[];1000000;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;HImin;[-];0.51;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;Ini_SEEDRV;[g/seed];0.05;NA;initial seed weight
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;iniGRNWT;[mg/grain];3.5;NA;initial grain weight (CW 3)
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;iniLA;[cm2];5;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;k_SEEDRV;[-];0.15;NA;degradation rate of seed reserves during emergence and early growth
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;k1;[kg/kg];0.0018;NA;Michaelis-Menten cons. to mobile N
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;k2;[J/(m2*s)];10;NA;Michaelis-Menten cons. to PARi
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;maxNcStem;[%];7;NA;maximum N concentration in stem
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;maxNNI;[-];1.5;NA;maximum N nutrition index
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;maxNupTake;[kgN/ha];6;NA;parameter to avoid unrealistic high N uptake if maxNupTake is faulty
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NcLeafMin;[%];4.5;NA;
